,Unnamed: 0,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Primary Label,primary_probability,contest_id,contestant_id,won,probability,posterior,in_sample,secondary_probability,primary_brier,secondary_brier
648,648,649,CH,248,3,1.99,2.23,0.0,0.0,0,0,0.864893,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.9624,648,1,1,0.9624,0.992721979621543,1,0.9522259473012734,0.0014137599999999974,0.0022823601112607053
649,649,650,CH,249,2,1.89,2.09,0.0,0.0,0,0,0.891914,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.9738,649,1,1,0.9738,0.9915672562731386,1,0.9522259473012734,0.0006864400000000001,0.0022823601112607053
650,650,651,CH,251,2,1.89,2.09,0.13,0.0,0,0,0.913532,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,CH,0.9841,650,1,1,0.9841,0.9943216386128574,1,0.9522259473012734,0.0002528100000000008,0.0022823601112607053
651,651,652,CH,254,2,1.89,2.09,0.13,0.0,0,0,0.930825,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,CH,0.9843,651,1,1,0.9843,0.9963407196584672,1,0.9522259473012734,0.0002464900000000015,0.0022823601112607053
652,652,653,CH,260,2,1.86,2.18,0.0,0.7,0,0,0.94466,1.48,1.86,-0.38,No,0.321101,0.0,0.32,2,CH,0.9501,652,1,1,0.9501,0.9862462970799832,1,0.9522259473012734,0.0024900100000000056,0.0022823601112607053
653,653,654,CH,261,2,1.86,2.18,0.0,0.0,0,0,0.955728,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9864,653,1,1,0.9864,0.9943342776203966,1,0.9522259473012734,0.00018495999999999853,0.0022823601112607053
654,654,655,CH,262,3,1.99,2.09,0.0,0.0,0,0,0.964583,2.09,1.99,0.1,No,0.0,0.0,0.1,3,CH,0.9763,654,1,1,0.9763,0.993434550677062,1,0.9522259473012734,0.0005616900000000026,0.0022823601112607053
655,655,656,CH,266,2,1.86,2.18,0.0,0.0,0,0,0.971666,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.988,655,1,1,0.988,0.9953488372093025,1,0.9522259473012734,0.00014400000000000025,0.0022823601112607053
656,656,657,CH,269,2,1.86,2.18,0.0,0.0,0,0,0.977333,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9882,656,1,1,0.9882,0.9961413484971569,1,0.9522259473012734,0.00013924000000000076,0.0022823601112607053
657,657,658,CH,270,2,1.86,2.18,0.0,0.0,0,0,0.981866,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9881,657,1,1,0.9881,0.9983805668016196,1,0.9522259473012734,0.0001416100000000005,0.0022823601112607053
658,658,659,MM,271,2,1.86,2.18,0.0,0.06,0,0,0.985493,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.5854,658,1,0,0.5854,0.1153657339224349,1,0.6693352740477042,0.34269316000000005,0.4480097090845153
659,659,660,CH,271,2,1.86,2.18,0.0,0.06,0,0,0.788394,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.8868,659,1,1,0.8868,0.9692273135669364,1,0.8006718324935185,0.012814239999999992,0.039731718361491954
660,660,661,CH,253,1,1.76,2.09,0.0,0.0,0,0,0.6,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.8949,660,1,1,0.8949,0.9737076648841356,1,0.9473137643766814,0.011046009999999993,0.0027758394241558506
661,661,662,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.68,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9854,661,1,1,0.9854,0.9967558799675588,1,0.9522259473012734,0.00021315999999999843,0.0022823601112607053
662,662,663,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.4,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9115,662,1,1,0.9115,0.982641177763129,1,0.9399367869261633,0.007832250000000004,0.0036075895647531032
663,663,664,CH,267,7,1.86,2.13,0.0,0.0,1,0,0.52,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.907,663,1,1,0.907,0.9774983454665784,1,0.9399367869261633,0.008648999999999995,0.0036075895647531032
664,664,665,MM,228,2,1.69,1.69,0.0,0.0,0,0,0.5,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.543,664,1,0,0.543,0.1102779003087781,1,0.5323983827282405,0.294849,0.283448037931646
665,665,666,MM,243,1,1.86,1.99,0.0,0.8,0,1,0.4,1.19,1.86,-0.67,No,0.40201,0.0,0.13,1,MM,0.9249,665,0,1,0.0750999999999999,0.7617801047120419,1,0.7332192511318635,0.005640009999999991,0.07117196796664373
666,666,667,MM,256,2,1.89,2.18,0.13,0.0,0,0,0.4,2.18,1.76,0.42,No,0.0,0.068783,0.29,2,MM,0.6666,666,0,1,0.3334,0.8555087296809151,1,0.7332192511318635,0.11115556000000001,0.07117196796664373
667,667,668,MM,259,2,1.86,2.18,0.0,0.4,0,1,0.32,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,MM,0.8625,667,0,1,0.1374999999999999,0.7840112201963534,1,0.7332192511318635,0.01890624999999999,0.07117196796664373
668,668,669,MM,261,2,1.86,2.18,0.0,0.0,0,0,0.256,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.8499,668,0,1,0.1501,0.8131578947368421,1,0.7332192511318635,0.022530010000000003,0.07117196796664373
669,669,670,CH,254,4,1.99,2.29,0.0,0.0,1,0,0.5,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.6528,669,1,1,0.6528,0.9290998766954376,1,0.8027690017808172,0.12054783999999996,0.03890006665853528
670,670,671,CH,260,1,1.76,1.99,0.0,0.2,0,0,0.6,1.79,1.76,0.03,No,0.100503,0.0,0.23,1,CH,0.6275,670,1,1,0.6275,0.9170137776353732,1,0.6984897061059224,0.13875625000000005,0.09090845732409303
671,671,672,CH,266,1,1.86,1.99,0.0,0.1,0,0,0.68,1.89,1.86,0.03,No,0.050251,0.0,0.13,1,CH,0.8933,671,1,1,0.8933,0.974731663685152,1,0.9473137643766814,0.011384890000000003,0.0027758394241558506
672,672,673,MM,267,1,1.86,1.99,0.0,0.2,0,1,0.744,1.79,1.86,-0.07,No,0.100503,0.0,0.13,1,CH,0.8863,672,1,0,0.8863,0.2176991150442478,1,0.8006718324935185,0.78552769,0.6410753833485289
673,673,674,MM,268,1,1.86,1.99,0.0,0.2,0,1,0.5952,1.79,1.86,-0.07,No,0.100503,0.0,0.13,1,CH,0.5046,673,1,0,0.5046,0.1048419367747098,1,0.5397753601787585,0.25462116000000007,0.2913574394561085
674,674,675,CH,270,1,1.86,2.18,0.0,0.0,0,0,0.47616,2.18,1.86,0.32,No,0.0,0.0,0.32,1,CH,0.8536,674,1,1,0.8536,0.9647495361781075,1,0.8562431183209451,0.021432959999999994,0.02066604103008578
675,675,676,CH,273,1,1.86,2.18,0.0,0.0,0,0,0.580928,2.18,1.86,0.32,No,0.0,0.0,0.32,1,CH,0.9154,675,1,1,0.9154,0.978014801915542,1,0.9473137643766814,0.007157160000000002,0.0027758394241558506
676,676,677,CH,274,1,1.96,2.13,0.0,0.74,0,1,0.664742,1.39,1.96,-0.57,No,0.347418,0.0,0.17,1,CH,0.625,676,1,1,0.625,0.9251129761136216,1,0.7075950960391197,0.140625,0.0855006278603716
677,677,678,MM,274,1,1.96,2.13,0.0,0.74,0,1,0.731794,1.39,1.96,-0.57,No,0.347418,0.0,0.17,1,MM,0.7084,677,0,1,0.2915999999999999,0.8616039744499645,1,0.7205471864573606,0.08503055999999998,0.07809387499689718
678,678,679,CH,277,1,1.99,2.13,0.24,0.0,0,0,0.585435,2.13,1.75,0.38,No,0.0,0.120603,0.14,1,CH,0.9317,678,1,1,0.9317,0.9828950181740432,1,0.9473137643766814,0.004664890000000004,0.0027758394241558506
679,679,680,MM,235,7,1.75,1.99,0.0,0.4,0,0,0.4,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.7661,679,0,1,0.2339,0.839396628216504,1,0.7332192511318635,0.05470921,0.07117196796664373
680,680,681,MM,240,7,1.86,2.09,0.0,0.0,0,0,0.32,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,MM,0.7427,680,0,1,0.2573,0.8335866261398176,1,0.7332192511318635,0.06620328999999998,0.07117196796664373
681,681,682,MM,242,3,1.99,2.23,0.0,0.0,0,0,0.256,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9055,681,0,1,0.0945,0.7671840354767184,1,0.7332192511318635,0.008930250000000006,0.07117196796664373
682,682,683,MM,243,7,1.86,2.09,0.0,0.2,0,0,0.2048,1.89,1.86,0.03,Yes,0.095694,0.0,0.23,0,MM,0.9,682,0,1,0.0999999999999999,0.7637474541751528,1,0.7262486924848719,0.009999999999999995,0.07493977836624223
683,683,684,MM,254,7,1.86,2.18,0.0,0.0,0,0,0.16384,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,MM,0.8535,683,0,1,0.1464999999999999,0.7991803278688525,1,0.7262486924848719,0.02146224999999999,0.07493977836624223
684,684,685,MM,256,7,1.86,2.18,0.0,0.0,0,0,0.131072,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,MM,0.87,684,0,1,0.13,0.7973640856672158,1,0.7262486924848719,0.016900000000000002,0.07493977836624223
685,685,686,MM,259,7,1.86,2.18,0.0,0.0,0,0,0.104858,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,MM,0.8102,685,0,1,0.1897999999999999,0.8090507726269316,1,0.7262486924848719,0.036024039999999986,0.07493977836624223
686,686,687,MM,260,7,1.86,2.13,0.0,0.24,0,0,0.083886,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,MM,0.9199,686,0,1,0.0800999999999999,0.7822784810126582,1,0.7262486924848719,0.006416009999999992,0.07493977836624223
687,687,688,MM,278,7,2.06,2.13,0.0,0.0,0,0,0.067109,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,MM,0.8984,687,0,1,0.1016,0.8026819923371648,1,0.7353540824180692,0.010322560000000005,0.0700374616927821
688,688,689,MM,227,3,1.79,1.79,0.0,0.0,0,1,0.053687,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.9653,688,0,1,0.0346999999999999,0.7314285714285714,1,0.7262486924848719,0.0012040899999999966,0.07493977836624223
689,689,690,MM,228,3,1.79,1.79,0.0,0.0,0,0,0.04295,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.9826,689,0,1,0.0173999999999999,0.6896551724137931,1,0.7262486924848719,0.000302759999999999,0.07493977836624223
690,690,691,MM,229,3,1.79,1.79,0.0,0.0,0,0,0.03436,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.9823,690,0,1,0.0177,0.71875,1,0.7262486924848719,0.0003132900000000017,0.07493977836624223
691,691,692,MM,230,3,1.79,1.79,0.0,0.0,0,0,0.027488,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.9825,691,0,1,0.0174999999999999,0.6777777777777778,1,0.7262486924848719,0.0003062499999999986,0.07493977836624223
692,692,693,MM,231,3,1.79,1.79,0.0,0.0,0,0,0.02199,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.9828,692,0,1,0.0171999999999999,0.6170212765957447,1,0.7262486924848719,0.00029583999999999974,0.07493977836624223
693,693,694,MM,232,3,1.79,2.09,0.0,0.0,0,0,0.017592,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.9694,693,0,1,0.0305999999999999,0.7304964539007093,1,0.7262486924848719,0.0009363599999999976,0.07493977836624223
694,694,695,MM,233,3,1.79,2.09,0.0,0.0,0,0,0.014074,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.9697,694,0,1,0.0302999999999999,0.7226277372262774,1,0.7262486924848719,0.0009180899999999997,0.07493977836624223
695,695,696,MM,234,3,1.79,2.09,0.0,0.0,0,0,0.011259,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.9699,695,0,1,0.0301,0.6496350364963503,1,0.7262486924848719,0.0009060100000000009,0.07493977836624223
696,696,697,MM,235,3,1.79,2.09,0.0,0.0,0,0,0.009007,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.9699,696,0,1,0.0301,0.8089171974522293,1,0.7262486924848719,0.0009060100000000009,0.07493977836624223
697,697,698,MM,236,3,1.79,2.09,0.0,0.0,0,0,0.007206,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.97,697,0,1,0.03,0.7544910179640718,1,0.7262486924848719,0.0009000000000000016,0.07493977836624223
698,698,699,MM,241,3,1.79,2.23,0.0,0.0,0,0,0.005765,2.23,1.79,0.44,No,0.0,0.0,0.44,3,MM,0.9639,698,0,1,0.0361,0.7021276595744681,1,0.7262486924848719,0.0013032100000000015,0.07493977836624223
699,699,700,MM,245,3,1.99,2.23,0.0,0.0,0,0,0.004612,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9763,699,0,1,0.0237,0.7431192660550459,1,0.7262486924848719,0.0005616900000000026,0.07493977836624223
700,700,701,MM,247,3,1.99,2.23,0.0,0.0,0,0,0.003689,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9762,700,0,1,0.0238,0.732824427480916,1,0.7262486924848719,0.000566440000000002,0.07493977836624223
701,701,702,MM,248,3,1.99,2.23,0.0,0.0,0,0,0.002951,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9761,701,0,1,0.0239,0.6454545454545455,1,0.7262486924848719,0.0005712100000000016,0.07493977836624223
702,702,703,MM,249,3,1.99,2.23,0.0,0.0,0,0,0.002361,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9757,702,0,1,0.0242999999999999,0.7794117647058824,1,0.7262486924848719,0.0005904899999999994,0.07493977836624223
703,703,704,MM,250,3,1.99,2.23,0.0,0.0,0,0,0.001889,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9755,703,0,1,0.0244999999999999,0.6339285714285714,1,0.7262486924848719,0.0006002499999999984,0.07493977836624223
704,704,705,MM,254,3,1.99,2.29,0.0,0.0,1,0,0.001511,2.29,1.99,0.3,No,0.0,0.0,0.3,3,MM,0.9715,704,0,1,0.0284999999999999,0.7007874015748031,1,0.7262486924848719,0.0008122499999999983,0.07493977836624223
705,705,706,MM,255,3,1.99,2.29,0.0,0.0,0,0,0.001209,2.29,1.99,0.3,No,0.0,0.0,0.3,3,MM,0.9703,705,0,1,0.0296999999999999,0.6948051948051948,1,0.7262486924848719,0.0008820899999999969,0.07493977836624223
706,706,707,MM,256,3,1.99,2.29,0.0,0.0,0,0,0.000967,2.29,1.99,0.3,No,0.0,0.0,0.3,3,MM,0.9701,706,0,1,0.0299,0.736842105263158,1,0.7262486924848719,0.0008940100000000023,0.07493977836624223
707,707,708,MM,257,3,1.99,2.29,0.0,0.4,0,1,0.000774,1.89,1.99,-0.1,No,0.174672,0.0,0.3,3,MM,0.9905,707,0,1,0.0094999999999999,0.7115384615384616,1,0.7262486924848719,9.02499999999991e-05,0.07493977836624223
708,708,709,MM,259,3,1.99,2.29,0.0,0.0,0,0,0.000619,2.29,1.99,0.3,No,0.0,0.0,0.3,3,MM,0.969,708,0,1,0.031,0.7037037037037037,1,0.7262486924848719,0.0009610000000000017,0.07493977836624223
709,709,710,MM,259,3,1.99,2.29,0.0,0.0,0,0,0.000495,2.29,1.99,0.3,No,0.0,0.0,0.3,3,MM,0.9691,709,0,1,0.0309,0.6690140845070423,1,0.7262486924848719,0.0009548100000000023,0.07493977836624223
710,710,711,MM,260,3,1.99,2.09,0.0,0.0,0,0,0.000396,2.09,1.99,0.1,No,0.0,0.0,0.1,3,MM,0.9771,710,0,1,0.0229,0.7321428571428572,1,0.7262486924848719,0.0005244100000000014,0.07493977836624223
711,711,712,MM,263,3,1.99,2.09,0.0,0.0,0,0,0.000317,2.09,1.99,0.1,No,0.0,0.0,0.1,3,MM,0.9767,711,0,1,0.0232999999999999,0.7181818181818183,1,0.7262486924848719,0.0005428899999999994,0.07493977836624223
712,712,713,MM,264,3,1.99,2.09,0.1,0.0,0,0,0.000254,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9723,712,0,1,0.0276999999999999,0.6730769230769231,1,0.7262486924848719,0.0007672899999999971,0.07493977836624223
713,713,714,MM,265,3,1.99,2.09,0.1,0.0,0,0,0.000203,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9722,713,0,1,0.0278,0.7259259259259259,1,0.7262486924848719,0.0007728400000000026,0.07493977836624223
714,714,715,MM,266,3,1.99,2.09,0.1,0.0,0,0,0.000162,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9719,714,0,1,0.0281,0.71875,1,0.7262486924848719,0.0007896100000000008,0.07493977836624223
715,715,716,MM,267,3,1.99,2.09,0.1,0.0,0,0,0.00013,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9717,715,0,1,0.0282999999999999,0.6928571428571428,1,0.7262486924848719,0.0008008899999999995,0.07493977836624223
716,716,717,MM,267,3,1.99,2.09,0.1,0.0,0,0,0.000104,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9717,716,0,1,0.0282999999999999,0.7611940298507462,1,0.7262486924848719,0.0008008899999999995,0.07493977836624223
717,717,718,MM,268,3,1.99,2.09,0.1,0.0,0,0,8.3e-05,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9708,717,0,1,0.0292,0.7559055118110236,1,0.7262486924848719,0.0008526400000000002,0.07493977836624223
718,718,719,MM,269,3,1.99,2.09,0.1,0.0,0,0,6.6e-05,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9705,718,0,1,0.0294999999999999,0.7025316455696202,1,0.7262486924848719,0.0008702499999999983,0.07493977836624223
719,719,720,MM,269,3,1.99,2.09,0.1,0.0,0,0,5.3e-05,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9705,719,0,1,0.0294999999999999,0.72,1,0.7262486924848719,0.0008702499999999983,0.07493977836624223
720,720,721,MM,270,3,1.99,2.09,0.1,0.0,0,0,4.3e-05,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9697,720,0,1,0.0302999999999999,0.7123287671232876,1,0.7262486924848719,0.0009180899999999997,0.07493977836624223
721,721,722,MM,271,3,1.99,2.09,0.1,0.4,1,0,3.4e-05,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,3,MM,0.9766,721,0,1,0.0233999999999999,0.6952380952380952,1,0.7262486924848719,0.0005475599999999989,0.07493977836624223
722,722,723,MM,272,3,1.99,2.09,0.0,0.4,0,0,2.7e-05,1.69,1.99,-0.3,No,0.191388,0.0,0.1,3,MM,0.9765,722,0,1,0.0234999999999999,0.7192982456140351,1,0.7353540824180692,0.0005522499999999984,0.0700374616927821
723,723,724,MM,273,3,1.99,2.09,0.0,0.4,0,0,2.2e-05,1.69,1.99,-0.3,No,0.191388,0.0,0.1,3,MM,0.9668,723,0,1,0.0332,0.6982248520710059,1,0.7353540824180692,0.0011022400000000004,0.0700374616927821
724,724,725,MM,274,3,1.99,2.09,0.0,0.4,0,0,1.7e-05,1.69,1.99,-0.3,No,0.191388,0.0,0.1,3,MM,0.9667,724,0,1,0.0332999999999999,0.7658227848101266,1,0.7353540824180692,0.0011088899999999997,0.0700374616927821
725,725,726,MM,275,3,2.09,2.09,0.0,0.4,0,0,1.4e-05,1.69,2.09,-0.4,No,0.191388,0.0,0.0,3,MM,0.9783,725,0,1,0.0217,0.7627118644067796,1,0.7353540824180692,0.0004708900000000023,0.0700374616927821
726,726,727,MM,276,3,2.09,2.09,0.2,0.4,0,0,1.1e-05,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,3,MM,0.9766,726,0,1,0.0233999999999999,0.7115384615384616,1,0.7353540824180692,0.0005475599999999989,0.0700374616927821
727,727,728,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.5,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9467,727,1,1,0.9467,0.9863760217983653,1,0.9448489698507554,0.0028408900000000013,0.0030416361265228876
728,728,729,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.6,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9713,728,1,1,0.9713,0.9903232448013176,1,0.9522259473012734,0.000823689999999997,0.0022823601112607053
729,729,730,CH,275,1,1.96,2.13,0.0,0.74,0,1,0.68,1.39,1.96,-0.57,No,0.347418,0.0,0.17,1,CH,0.5215,729,1,1,0.5215,0.9053417124901808,1,0.5488807501119558,0.22896225000000003,0.20350857761955166
730,730,731,MM,274,4,1.99,2.09,0.0,0.4,0,0,0.5,1.69,1.99,-0.3,No,0.191388,0.0,0.1,4,MM,0.6365,730,0,1,0.3635,0.8632101489244346,1,0.7423246410650608,0.13213225000000003,0.06639659060224976
731,731,732,MM,275,4,2.09,2.09,0.0,0.4,0,0,0.4,1.69,2.09,-0.4,No,0.191388,0.0,0.0,4,MM,0.7885,731,0,1,0.2115,0.8107852412488175,1,0.7423246410650608,0.04473225000000001,0.06639659060224976
732,732,733,MM,276,4,2.09,2.09,0.2,0.4,0,0,0.32,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,4,MM,0.6118,732,0,1,0.3882,0.8757606490872211,1,0.7423246410650608,0.15069923999999998,0.06639659060224976
733,733,734,MM,230,1,1.69,1.69,0.0,0.2,0,0,0.3072,1.49,1.69,-0.2,No,0.118343,0.0,0.0,1,MM,0.7466,733,0,1,0.2533999999999999,0.8493589743589743,1,0.7332192511318635,0.06421155999999997,0.07117196796664373
734,734,735,MM,242,1,1.86,1.99,0.0,0.3,0,1,0.24576,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,MM,0.9538,734,0,1,0.0462,0.7358490566037735,1,0.7332192511318635,0.0021344400000000018,0.07117196796664373
735,735,736,CH,250,7,1.86,2.09,0.0,0.0,0,0,0.196608,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,MM,0.8629,735,0,0,0.1371,0.0297397769516728,1,0.7262486924848719,0.74459641,0.527437163335986
736,736,737,MM,229,3,1.79,1.79,0.0,0.0,0,0,0.48,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.7771,736,0,1,0.2229,0.8319039451114922,1,0.7332192511318635,0.04968440999999999,0.07117196796664373
737,737,738,MM,246,3,1.99,2.23,0.0,0.0,0,0,0.384,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.79,737,0,1,0.2099999999999999,0.8328816621499548,1,0.7332192511318635,0.044099999999999986,0.07117196796664373
738,738,739,MM,252,3,1.99,2.23,0.0,0.0,0,0,0.3072,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.8029,738,0,1,0.1971,0.7993920972644377,1,0.7332192511318635,0.03884841000000002,0.07117196796664373
739,739,740,CH,253,3,1.99,2.23,0.0,0.0,0,0,0.24576,2.23,1.99,0.24,No,0.0,0.0,0.24,3,MM,0.9039,739,0,0,0.0960999999999999,0.0253502334889926,1,0.7332192511318635,0.81703521,0.5376104702303707
740,740,741,CH,256,3,1.99,2.29,0.0,0.0,0,0,0.396608,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.6064,740,1,1,0.6064,0.9136924075275796,1,0.6911127286554044,0.15492095999999997,0.09541134639870982
741,741,742,CH,259,3,1.99,2.29,0.0,0.0,0,0,0.517286,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.836,741,1,1,0.836,0.9576932167336328,1,0.8562431183209451,0.02689600000000001,0.02066604103008578
742,742,743,CH,259,3,1.99,2.29,0.0,0.0,0,0,0.613829,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.8901,742,1,1,0.8901,0.9762011674898968,1,0.9473137643766814,0.01207801,0.0027758394241558506
743,743,744,CH,271,3,1.99,2.09,0.1,0.4,1,0,0.691063,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,3,CH,0.7342,743,1,1,0.7342,0.9478544269418794,1,0.7763521480116087,0.07064964000000001,0.050018361699021394
744,744,745,MM,275,3,2.09,2.09,0.0,0.4,0,0,0.752851,1.69,2.09,-0.4,No,0.191388,0.0,0.0,3,CH,0.8032,744,1,0,0.8032,0.1983556012332991,1,0.7658133754145682,0.6451302400000001,0.5864701259638543
745,745,746,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.5,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5737,745,1,1,0.5737,0.9198875614898102,1,0.6911127286554044,0.18173169,0.09541134639870982
746,746,747,MM,262,1,1.76,1.99,0.0,0.4,0,1,0.6,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,MM,0.694,746,0,1,0.306,0.8532894736842105,1,0.7405962285823815,0.09363600000000002,0.06729031662568406
747,747,748,MM,234,3,1.79,2.09,0.0,0.0,0,0,0.256,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.8743,747,0,1,0.1257,0.8207236842105263,1,0.7332192511318635,0.015800490000000007,0.07117196796664373
748,748,749,MM,238,7,1.75,1.99,0.0,0.4,0,0,0.2048,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.9089,748,0,1,0.0910999999999999,0.7622222222222222,1,0.7262486924848719,0.008299209999999993,0.07493977836624223
749,749,750,CH,228,2,1.69,1.69,0.0,0.0,0,0,0.6,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.7233,749,1,1,0.7233,0.941744966442953,1,0.8101459792313352,0.07656288999999997,0.03604454920202859
750,750,751,CH,229,7,1.69,1.69,0.0,0.2,0,1,0.68,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,CH,0.8375,750,1,1,0.8375,0.958757999525954,1,0.8298262645517366,0.026406249999999992,0.028959100236415545
751,751,752,CH,232,4,1.79,2.09,0.0,0.0,0,0,0.4,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.651,751,1,1,0.651,0.930153846153846,1,0.8027690017808172,0.12180099999999998,0.03890006665853528
752,752,753,MM,232,1,1.69,1.99,0.0,0.0,1,0,0.52,1.99,1.69,0.3,No,0.0,0.0,0.3,1,CH,0.5638,752,1,0,0.5638,0.1167279411764705,1,0.5323983827282405,0.31787044,0.283448037931646
753,753,754,CH,266,1,1.86,1.99,0.0,0.1,0,0,0.416,1.89,1.86,0.03,No,0.050251,0.0,0.13,1,MM,0.5316,753,0,0,0.4684,0.1012281354670636,1,0.5746971987268594,0.28259855999999994,0.33027687022449936
754,754,755,MM,241,1,1.86,1.99,0.0,0.3,0,1,0.3648,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,MM,0.9072,754,0,1,0.0928,0.7387580299785867,1,0.7332192511318635,0.008611839999999999,0.07117196796664373
755,755,756,CH,248,2,1.89,2.09,0.0,0.0,0,0,0.29184,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.5917,755,1,1,0.5917,0.9216763998625902,1,0.6911127286554044,0.16670889,0.09541134639870982
756,756,757,CH,273,1,1.86,2.18,0.0,0.0,0,0,0.433472,2.18,1.86,0.32,No,0.0,0.0,0.32,1,CH,0.806,756,1,1,0.806,0.9574309185959672,1,0.821384661241995,0.03763599999999998,0.031903439239636865
757,757,758,MM,256,2,1.89,2.18,0.13,0.0,0,0,0.5,2.18,1.76,0.42,No,0.0,0.068783,0.29,2,CH,0.5079,757,1,0,0.5079,0.1075794621026894,1,0.5323983827282405,0.25796241000000003,0.283448037931646
